Mot,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19,h_20
haire,air,aire,erre,ers,hère,ère
haka,hakka
hakka,haka
halcyon,alcyon
hale,ale,halle,hâle
haleine,alène
haler,aller
halle,ale,hale,hâle
halo,allo,allô
haltère,alter
halètement,allaitement
han,an,en
hanche,anche
hanter,enter
happe,ape
haque,hack
haquet,acquêt
haras,ara
hard,harde
harde,hard
harder,arder
hare,are,ars,art,hart
haret,arrêt
hart,are,ars,art,hare
hasch,ache,hache
haschich,hachisch,haschisch
haschisch,hachisch,haschich
haubert,aubère
haut,au,aulx,aux,eau,ho,o,oh,ô
haut-de-chausse,haut-de-chausses
haut-de-chausses,haut-de-chausse
hautain,hautin
hautesse,hôtesse
hauteur,auteur
hautin,hautain
haver,ave,avé
haï,ahi,aï
heaume,home
henné,aîné
herpétologiste,erpétologiste
heu,euh,eux
heur,heure,heurt
heure,heur,heurt
heurt,heur,heure
hi,i,y
high life,high-life
high-life,high life
hile,il,ils,île
hindou,indou
hippie,hippy
hippo,hypo
hippy,hippie
ho,au,aulx,aux,eau,haut,o,oh,ô
hoirie,houari
holographe,olographe
holà,aula,ola
hom,homme
hombre,ombre
home,heaume
homme,hom
hon,on
hooligan,houligan
hop,ope
hors,or,ord,ore,ort
hosanna,hosannah
hosannah,hosanna
hostau,hosto
hosto,hostau
hot,hotte
hot dog,hot-dog
hot-dog,hot dog
hotte,hot
hottée,ôter
hou,houe,houx,ou,ouh,où
houari,hoirie
houe,hou,houx,ou,ouh,où
houille,ouille
houligan,hooligan
houp,houppe
houppe,houp
hourra,hourrah
hourrah,hourra
houseau,ouzo
houx,hou,houe,ou,ouh,où
huard,huart
huart,huard
hue,u
hui,huis
huis,hui
hululement,ululement
hululer,ululer
hun,un,uns
hune,une,unes
huskies,husky
husky,huskies
hutte,uht,ut
hydro-électrique,hydroélectrique
hydroélectrique,hydro-électrique
hypo,hippo
hyène,yen
hâle,ale,hale,halle
hâter,athée
hère,air,aire,erre,ers,haire,ère
hé,ais,eh,et,é
héraut,héro,héros
héro,héraut,héros
héros,héraut,héro
hêtre,aître,être
hôtel,autel
hôtesse,hautesse
i,hi,y
icelle,icelles
icelles,icelle
ide,ides
ides,ide
il,hile,ils,île
ils,hile,il,île
imbitable,imbittable
imbittable,imbitable
imbriquer,imbriqué
imbriqué,imbriquer
impair,imper
impatience,impatiens
impatiens,impatience
imper,impair
impresario,imprésario
imprésario,impresario
in-folio,in-folios
in-folios,in-folio
in-octavo,in-octavos
in-octavos,in-octavo
indou,hindou
intension,intention
intention,intension
interviewer,intervieweur
intervieweur,interviewer
iodler,yodler
irakien,iraquien
iraquien,irakien
ixième,xième
jacket,jaquette
jacot,jacquot
jacquemart,jaquemart
jacquet,jaquet
jacquot,jacot
jais,geai
jamaïcain,jamaïquain
jamaïquain,jamaïcain
jaquemart,jacquemart
jaquet,jacquet
jaquette,jacket
jar,jarre,jars
jarre,jar,jars
jars,jar,jarre
jas,jà
javel,javelle
javelle,javel
jean,djinn,gin
jellaba,djellaba
jenny,génie
jerrican,jerrycan
jerrycan,jerrican
joice,jouasse
jonchaie,jonchet
jonchet,jonchaie
jouasse,joice
joue,joug
joug,joue
joujou,joujoux
joujoux,joujou
jusqu,jusque,jusques
jusque,jusqu,jusques
jusques,jusqu,jusque
jà,jas
k,cas,ka
k-o,cahot,chao,chaos
ka,cas,k
kabbale,cabale
kabbalistique,cabalistique
kacher,cacher
kaddisch,kaddish
kaddish,kaddisch
kadi,caddie,caddy,cadi
kaftan,caftan
kan,canne,khan
kana,canna,khanat
kapo,capo,capoc,capot
kappa,cappa
karen,carène
kari,cari,carie,carry,cary
kart,carte,quarte
kasbah,casbah
kascher,cachère,cascher,casher,kasher
kasher,cachère,cascher,casher,kascher
kata,cata
kawa,caoua
kayac,kayak
kayak,kayac
kazakh,casaque
ket,quette,quête
khalife,calife
khan,canne,kan
khanat,canna,kana
khazar,quasar
khâgne,cagne
khâgneux,cagneux
khôl,kohl
kick,quick
kiki,quiqui
kilomètre,km
kiosk,kiosque
kiosque,kiosk
kipa,kippa
kippa,kipa
kirghiz,kirghize
kirghize,kirghiz
kit,quitte
kitch,kitsch
kitsch,kitch
klebs,clebs
kleptomane,cleptomane
kleptomanie,cleptomanie
km,kilomètre
kohl,khôl
kola,cola
kondo,condo
kot,cote,cotte
koto,coteau
kouglof,kugelhof
krach,crac,crack,craque,krak
krak,crac,crack,craque,krach
kugelhof,kouglof
l'une,lune
la,las,là
label,labelle
labelle,label
lac,lack,lacs,laque
lacer,lasser
lack,lac,lacs,laque
lacrima-christi,lacryma-christi
lacryma-christi,lacrima-christi
lacs,lac,lack,laque
lai,laid,laie,lait,lei,let,lez,lès
laid,lai,laie,lait,lei,let,lez,lès
laie,lai,laid,lait,lei,let,lez,lès
laissé-pour-compte,laissés-pour-compte
laissés-pour-compte,laissé-pour-compte
lait,lai,laid,laie,lei,let,lez,lès
laiton,letton
lamer,lamé
lamé,lamer
lance-flamme,lance-flammes
lance-flammes,lance-flamme
lance-fusée,lance-fusées
lance-fusées,lance-fusée
lance-grenade,lance-grenades
lance-grenades,lance-grenade
lance-pierre,lance-pierres
lance-pierres,lance-pierre
lance-roquette,lance-roquettes
lance-roquettes,lance-roquette
lance-torpille,lance-torpilles
lance-torpilles,lance-torpille
lancequiner,lansquiner
land,lande
lande,land
lansquiner,lancequiner
lao,là-haut
laper,lapper
lapper,laper
laque,lac,lack,lacs
lard,lare
lare,lard
larfeuil,larfeuille
larfeuille,larfeuil
las,la,là
lasser,lacer
laubé,lober
lav,lave
lave,lav
laîche,lèche
laïc,laïque
laïque,laïc
lei,lai,laid,laie,lait,let,lez,lès
lerch,lerche
lerche,lerch
les,lé
lesquelles,lesquels
lesquels,lesquelles
lest,leste
leste,lest
let,lai,laid,laie,lait,lei,lez,lès
letton,laiton
leur,leurre,leurs
leurre,leur,leurs
leurs,leur,leurre
lez,lai,laid,laie,lait,lei,let,lès
li,lie
lice,lisse,lys
lie,li
lieu,lieue
lieu-dit,lieudit,lieux-dits
lieudit,lieu-dit,lieux-dits
lieue,lieu
lieux-dits,lieu-dit,lieudit
lifter,lifté
lifté,lifter
lire,lyre
lisse,lice,lys
lisser,lycée
liter,litée
lithuanien,lituanien
lituanien,lithuanien
litée,liter
lob,lobe
lobbies,lobby
lobby,lobbies
lobe,lob
lober,laubé
loch,loque
loque,loch
los,lot
lot,los
louloute,louloutte
louloutte,louloute
loupiote,loupiotte
loupiotte,loupiote
lourd,lur
lune,l'une
lur,lourd
luth,lutte
lutte,luth
lux,luxe
luxe,lux
lycée,lisser
lyre,lire
lys,lice,lisse
là,la,las
là-haut,lao
lèche,laîche
lèche-botte,lèche-bottes
lèche-bottes,lèche-botte
lèche-vitrine,lèche-vitrines
lèche-vitrines,lèche-vitrine
lès,lai,laid,laie,lait,lei,let,lez
lé,les
lémur,lémure
lémure,lémur
ma,mas,mât
ma-jong,mah-jong
mac,mach,maque
macarel,macarelle
macarelle,macarel
mach,mac,maque
madame,mme
maffia,mafia
maffieux,mafieux
mafia,maffia
mafieux,maffieux
magister,magistère
magistère,magister
mah-jong,ma-jong
maharadja,maharadjah,maharaja,maharajah
maharadjah,maharadja,maharaja,maharajah
maharaja,maharadja,maharadjah,maharajah
maharajah,maharadja,maharadjah,maharaja
mahousse,maous,maousse
mai,maie,mais,mets
maie,mai,mais,mets
mailler,maillé
maillot,mayo
maillé,mailler
main,maint,maints
maint,main,maints
mainte,maintes
maintes,mainte
maints,main,maint
maire,mer,mère
mais,mai,maie,mets
maki,maquis
mal,malle,mâle
malle,mal,mâle
maléficier,maléficié
maléficié,maléficier
mam,mame
mam'selle,mam'zelle,mamzelle
mam'zelle,mam'selle,mamzelle
mame,mam
mamelouk,mameluk
mameluk,mamelouk
mamie,mammy,mamy
mammy,mamie,mamy
mamy,mamie,mammy
mamzelle,mam'selle,mam'zelle
man,mens
mander,mendé
maniaco-dépressif,maniacodépressif
maniacodépressif,maniaco-dépressif
manne,mânes
mansion,mention
mante,menthe
maous,mahousse,maousse
maousse,mahousse,maous
maque,mac,mach
maquis,maki
marae,marrer,marée
marc,marre
marchand,marchant
marchant,marchand
marennes,marraine
margaux,margot
margot,margaux
mari,marri,mary
marihuana,marijuana
marijuana,marihuana
mariol,mariole,mariolle
mariole,mariol,mariolle
mariolle,mariol,mariole
mark,marque
marker,marqueur
marocain,maroquin
maronner,marronner
maroquin,marocain
marque,mark
marqueur,marker
marraine,marennes
marre,marc
marrer,marae,marée
marri,mari,mary
marronner,maronner
mary,mari,marri
marée,marae,marrer
mas,ma,mât
mastar,mastard
mastard,mastar
mat,math,maths,matte
mater,matter,mâter
math,mat,maths,matte
maths,mat,math,matte
matin,mâtin
matte,mat,math,maths
matter,mater,mâter
mature,mâture
mauresque,moresque
maya,maïa
mayo,maillot
maître,mettre,mètre
maïa,maya
mea culpa,mea-culpa
mea-culpa,mea culpa
meccano,mécano
media,média
medium,médium
mendé,mander
mens,man
menthe,mante
mention,mansion
mer,maire,mère
merl,merle
merle,merl
merleau,merlot
merlot,merleau
mess,messe
messe,mess
mets,mai,maie,mais
mettre,maître,mètre
mezza voce,mezza-voce
mezza-voce,mezza voce
mi,mie
mi-blanc,mi-blancs
mi-blancs,mi-blanc
mi-gnon,mignon
mi-humain,mi-humains
mi-humains,mi-humain
mi-lent,milan
mi-mollet,mi-mollets
mi-mollets,mi-mollet
mi-nuit,minuit
mi-russe,mirus
mi-sel,missel
micro-onde,micro-ondes
micro-ondes,micro-onde
mie,mi
miel,mielle
mielle,miel
mien,miens
mienne,miennes
miennes,mienne
miens,mien
mignon,mi-gnon
mil,mille
milan,mi-lent
mille,mil
millenium,millénium
millilitre,ml
millimètre,mm
millénium,millenium
milord,mylord
min,mine
mine,min
mini-jupe,minijupe
minijupe,mini-jupe
mino,minot
minot,mino
minuit,mi-nuit
minute,mn
mir,mire,myrrhe
miraud,miro
mire,mir,myrrhe
mirmidon,myrmidon
miro,miraud
mirus,mi-russe
missel,mi-sel
mite,mythe
mixer,mixeur
mixeur,mixer
ml,millilitre
mm,millimètre
mme,madame
mn,minute
moco,moko
mod,mode
mode,mod
modern style,modern-style
modern-style,modern style
moi,mois
mois,moi
moko,moco
mol,mole
molasse,mollasse
mole,mol
moleskine,molesquine
molesquine,moleskine
mollasse,molasse
moman,moment
moment,moman
mon,mont
monnaie-du-pape,monnaies-du-pape
monnaies-du-pape,monnaie-du-pape
monsignor,monsignore
monsignore,monsignor
mont,mon
monte-charge,monte-charges
monte-charges,monte-charge
monte-plat,monte-plats
monte-plats,monte-plat
morbac,morbaque
morbaque,morbac
more,mors,mort
moresque,mauresque
mors,more,mort
mort,more,mors
moto-cross,motocross
motocross,moto-cross
mou,moue,moût
moudjahiddine,moudjahidine
moudjahidine,moudjahiddine
moue,mou,moût
moufette,mouffette
mouffette,moufette
moukère,mouquère
mouquère,moukère
moyeu,moyeux
moyeux,moyeu
moût,mou,moue
mufti,muphti
multi-tâches,multitâche
multifonction,multifonctions
multifonctions,multifonction
multiplex,multiplexe
multiplexe,multiplex
multitâche,multi-tâches
muphti,mufti
mur,mûr
mylord,milord
myrmidon,mirmidon
myrrhe,mir,mire
mythe,mite
mâle,mal,malle
mânes,manne
mât,ma,mas
mâter,mater,matter
mâtin,matin
mâture,mature
mère,maire,mer
mètre,maître,mettre
mécano,meccano
média,media
médium,medium
métempsychose,métempsycose
métempsycose,métempsychose
mézig,mézigue
mézigue,mézig
mêlé-cass,mêlécasse
mêlécasse,mêlé-cass
mûr,mur
nanar,nanard
nanard,nanar
nap,nappe
nappe,nap
narghileh,narghilé,narguilé
narghilé,narghileh,narguilé
narguilé,narghileh,narghilé
nase,naze
national-socialiste,nationale-socialiste
nationale-socialiste,national-socialiste
naze,nase
nec,neck
neck,nec
negro,négro
neveu,neveux
neveux,neveu
ney,nez
nez,ney
ni,nid
nid,ni
nimbo-stratus,nimbostratus
nimbostratus,nimbo-stratus
nirvana,nirvâna
nirvâna,nirvana
nom,non
non,nom
non-fumeur,non-fumeurs
non-fumeurs,non-fumeur
non-lieu,non-lieux
non-lieux,non-lieu
non-sens,nonsense
none,nonne
nonette,nonnette
nonne,none
nonnette,nonette
nonsense,non-sens
not,note
note,not
noue,nous
nous,noue
nous-même,nous-mêmes
nous-mêmes,nous-même
nuer,nuée
nurseries,nursery
nursery,nurseries
nuée,nuer
néandertalien,néanderthalien
néanderthalien,néandertalien
négro,negro
néo-classique,néoclassique
néo-colonialisme,néocolonialisme
néo-fascisme,néofascisme
néo-gothique,néogothique
néo-réalisme,néoréalisme
néoclassique,néo-classique
néocolonialisme,néo-colonialisme
néofascisme,néo-fascisme
néogothique,néo-gothique
néoréalisme,néo-réalisme
nôtre,nôtres
nôtres,nôtre
o,au,aulx,aux,eau,haut,ho,oh,ô
occident,oxydant
off-shore,offshore
offshore,off-shore
oh,au,aulx,aux,eau,haut,ho,o,ô
oie,ouah,oye,wouah
oille,ouaille
ola,aula,holà
olographe,holographe
ombre,hombre
on,hon
onder,ondée
ondée,onder
ope,hop
or,hors,ord,ore,ort
orang-outan,orang-outang
orang-outang,orang-outan
ord,hors,or,ore,ort
ore,hors,or,ord,ort
ort,hors,or,ord,ore
ou,hou,houe,houx,ouh,où
ouah,oie,oye,wouah
ouaille,oille
ouate,watt
oubli,oublie
oublie,oubli
ouh,hou,houe,houx,ou,où
oui,ouïe
ouighour,ouïgour
ouille,houille
oust,ouste
ouste,oust
outre-mer,outremer
outremer,outre-mer
ouvre-boîte,ouvre-boîtes
ouvre-boîtes,ouvre-boîte
ouzo,houseau
ouïe,oui
ouïgour,ouighour
oxydant,occident
oye,oie,ouah,wouah
où,hou,houe,houx,ou,ouh
pa,pas
pacage,package
pack,pâque,pâques
package,pacage
packson,pacson,paqson,paxon
pacson,packson,paqson,paxon
pagaille,pagaye,pagaïe
pagaye,pagaille,pagaïe
pagaïe,pagaille,pagaye
paie,paix,pet
paierie,pairie,péri
pailler,paillé
paillé,pailler
pain,pin
pair,pers,père
pairie,paierie,péri
paix,paie,pet
pal,pale,pâle
palais,palet
pale,pal,pâle
palet,palais
palier,pallier
pallier,palier
palmaire,palmer
palmer,palmaire
palot,pâlot
palu,palus
palus,palu
pan,paon
paner,panner
panic,panique
panique,panic
panneau,pano
panner,paner
pano,panneau
panser,penser
pante,pente
paon,pan
papa,papas
papas,papa
papauté,papoter
papi,papy
papoter,papauté
papy,papi
paqson,packson,pacson,paxon
paquet-cadeau,paquets-cadeaux
paquets-cadeaux,paquet-cadeau
par,parr,pars,part
par-ci,parsi
par-dessus,pardessus
parafer,parapher
parapher,parafer
parc,parque
parce qu,parce que
parce que,parce qu
pardessus,par-dessus
pare-balle,pare-balles
pare-balles,pare-balle
pare-feu,pare-feux
pare-feux,pare-feu
parlote,parlotte
parlotte,parlote
parque,parc
parr,par,pars,part
pars,par,parr,part
parsi,par-ci
part,par,parr,pars
parthénogenèse,parthénogénèse
parthénogénèse,parthénogenèse
parti,partie,party
partie,parti,party
partouse,partouze
partouser,partouzer
partouze,partouse
partouzer,partouser
party,parti,partie
pas,pa
passe-boule,passe-boules
passe-boules,passe-boule
pasteuriser,pasteurisé
pasteurisé,pasteuriser
pat,patte,pâte
pater,patère
patri,patrie
patrie,patri
patte,pat,pâte
patère,pater
pause,pose
pauser,poser
paxon,packson,pacson,paqson
paysager,paysagé
paysagé,paysager
pchitt,pschitt
peau,pot
peaucier,peaussier
peaussier,peaucier
pedzouille,pédezouille
peigner,peignée
peignée,peigner
peine,penne,pêne
pelleter,pelletée
pelletée,pelleter
penalties,penalty
penalty,penalties
penne,peine,pêne
penser,panser
pente,pante
penthotal,pentothal
pentothal,penthotal
perce,perse
perlouse,perlouze
perlouze,perlouse
perm,perme
perme,perm
perpette,perpète
perpète,perpette
pers,pair,père
perse,perce
pet,paie,paix
peu,peuh
peuh,peu
peuhl,peul,peulh
peul,peuhl,peulh
peulh,peuhl,peul
phallo,falot
phantasme,fantasme
pharamineux,faramineux
phare,far,fard,fare,fart
phi,fi,fy
philtre,filtre
phoenix,phénix
phone,faune
phoque,foc
photo-électrique,photoélectrique
photoélectrique,photo-électrique
phraser,fraser
phynances,finance
phénix,phoenix
pi,pie,pis
pic,pique
pic-vert,pivert
piccolo,picolo
picker,piqueur
pico,picot
picolo,piccolo
picot,pico
pie,pi,pis
piedmont,piémont
pier,pierre
pierre,pier
pietà,piéta
pieu,pieux
pieux,pieu
pifer,piffer
piffer,pifer
pimpon,pin-pon
pin,pain
pin-pon,pimpon
pineau,pinot
pinot,pineau
pinson,pinçon
pinçon,pinson
pipeau,pipo
piper,pipée
pipo,pipeau
pipée,piper
pique,pic
piqueur,picker
piquouse,piquouze
piquouze,piquouse
pis,pi,pie
pit-bull,pitbull
pitbull,pit-bull
piton,python
pivert,pic-vert
piètement,piétement
piémont,piedmont
piéta,pietà
piétement,piètement
placage,plaquage
plaie,play,plet
plain,plein
plan,plant
plant,plan
plaquage,placage
plastic,plastique
plasticage,plastiquage
plastiquage,plasticage
plastique,plastic
plateau-repas,plateaux-repas
plateaux-repas,plateau-repas
play,plaie,plet
plein,plain
plet,plaie,play
pli,plie
plie,pli
plouc,plouk
plouk,plouc
pogrom,pogrome
pogrome,pogrom
poids,pois,poix,pouah
poigner,poignée
poignée,poigner
poil,poêle
pointer,pointeur
pointeur,pointer
poireauter,poiroter
poirer,poiré
poiroter,poireauter
poiré,poirer
pois,poids,poix,pouah
poix,poids,pois,pouah
polack,polak,polaque
polak,polack,polaque
polaque,polack,polak
polaroid,polaroïd
polaroïd,polaroid
poli,poly
pollope,polope
polope,pollope
poly,poli
polycopier,polycopié
polycopié,polycopier
pont-levis,ponts-levis
ponts-levis,pont-levis
pool,poule
pop,pope
pope,pop
porc,pore,port
pore,porc,port
port,porc,pore
porte-avion,porte-avions
porte-avions,porte-avion
porte-carte,porte-cartes
porte-cartes,porte-carte
porte-cigarette,porte-cigarettes
porte-cigarettes,porte-cigarette
porte-clef,porte-clefs,porte-clé,porte-clés
porte-clefs,porte-clef,porte-clé,porte-clés
porte-clé,porte-clef,porte-clefs,porte-clés
porte-clés,porte-clef,porte-clefs,porte-clé
porte-couteau,porte-couteaux
porte-couteaux,porte-couteau
porte-document,porte-documents
porte-documents,porte-document
porte-drapeau,porte-drapeaux
porte-drapeaux,porte-drapeau
porte-parapluie,porte-parapluies
porte-parapluies,porte-parapluie
porte-serviette,porte-serviettes
porte-serviettes,porte-serviette
pose,pause
poser,pauser
post,poste
post-moderne,postmoderne
post-natal,postnatal
post-opératoire,postopératoire
post-production,postproduction
poste,post
postmoderne,post-moderne
postnatal,post-natal
postopératoire,post-opératoire
postproduction,post-production
pot,peau
pot-de-vin,pots-de-vin
poteau,potos
potos,poteau
pots-de-vin,pot-de-vin
pou,pouh,pouls
pouah,poids,pois,poix
pouce,pousse
poucette,poussette
pouding,pudding
pouffiasse,poufiasse
poufiasse,pouffiasse
pouh,pou,pouls
poule,pool
pouls,pou,pouh
pour-cent,pourcent
pourcent,pour-cent
pourparler,pourparlers
pourparlers,pourparler
pousse,pouce
poussette,poucette
poêle,poil
praesidium,présidium
presse-papier,presse-papiers
presse-papiers,presse-papier
probloc,probloque
probloque,probloc
pronostic,pronostique
pronostique,pronostic
prose,proze
proze,prose
prussik,prussique
prussique,prussik
près,prêt
pré-établi,préétabli
préfix,préfixe
préfixe,préfix
prémices,prémisse
prémisse,prémices
présidium,praesidium
préétabli,pré-établi
prêt,près
pschitt,pchitt
psi,psy
psy,psi
pudding,pouding
puits,puy
puy,puits
python,piton
pâle,pal,pale
pâlot,palot
pâque,pack,pâques
pâques,pack,pâque
pâte,pat,patte
pâté,pâtée
pâtée,pâté
père,pair,pers
pète-sec,pètesec
pètesec,pète-sec
pébroc,pébroque
pébroque,pébroc
pécan,pékan
pécher,pêcher
pédezouille,pedzouille
pékan,pécan
pékin,péquin
pépettes,pépètes
pépètes,pépettes
pépé,pépée
pépée,pépé
péquenaud,péquenot
péquenot,péquenaud
péquin,pékin
péri,paierie,pairie
périf,périph
périph,périf
pêcher,pécher
pêne,peine,penne
q,cul
quand,camp,quant
quant,camp,quand
quarre,car,care,carre,quart
quart,car,care,carre,quarre
quarte,carte,kart
quarter,quarté
quarté,quarter
quasar,khazar
quatre-vingt,quatre-vingts
quatre-vingts,quatre-vingt
quel,quelle,quelles,quels
quelle,quel,quelles,quels
quelles,quel,quelle,quels
quelque,quelques
quelques,quelque
quels,quel,quelle,quelles
quette,ket,quête
qui,chi
quick,kick
quiqui,kiki
quitte,kit
quoi,coi
quête,ket,quette
ra,ras,rat,raz
rab,rabe
rabe,rab
rac,rack
race,rasse
rack,rac
racket,raquette
rad,rade
rade,rad
radical-socialiste,radicale-socialiste
radicale-socialiste,radical-socialiste
radio-réveil,radioréveil
radioréveil,radio-réveil
radja,radjah
radjah,radja
rafiau,rafiot
rafiot,rafiau
rai,raie,rets
raid,raide
raide,raid
raie,rai,rets
rain,rein
rainette,reinette
raja,rajah
rajah,raja
raller,râler
ram,rame,rams
rambour,rembour
rame,ram,rams
ramer,ramée
rams,ram,rame
ramée,ramer
ran,rang
rancard,rancart,rencard
rancarder,rencarder
rancart,rancard,rencard
rang,ran
rap,râpe
rapper,râper
rapsodie,rhapsodie
raquette,racket
ras,ra,rat,raz
rasse,race
rat,ra,ras,raz
rate,ratte
ratte,rate
raz,ra,ras,rat
re-belote,rebelote
rebelote,re-belote
record,recors
recors,record
referendum,référendum
reflex,réflexe
rein,rain
reine,renne,rêne
reinette,rainette
relax,relaxe
relaxe,relax
rembour,rambour
remonte-pente,remonte-pentes
remonte-pentes,remonte-pente
rencard,rancard,rancart
rencarder,rancarder
renne,reine,rêne
repaire,repère
repère,repaire
ressurgir,resurgir
restau,resto
restauroute,restoroute
resto,restau
restoroute,restauroute
resurgir,ressurgir
rets,rai,raie
revérifier,revérifié
revérifié,revérifier
rez,ré
rhapsodie,rapsodie
rho,rhô,rot,rôt
rhum,rom
rhythm and blues,rhythm'n'blues
rhythm'n'blues,rhythm and blues
rhô,rho,rot,rôt
ri,riz
ribaud,ribot
ribot,ribaud
rif,riff
riff,rif
rigaudon,rigodon
rigodon,rigaudon
rigollot,rigolo
rigolo,rigollot
rikiki,riquiqui
ripeur,ripper
ripou,ripoux
ripoux,ripou
ripper,ripeur
riquiqui,rikiki
riz,ri
roc,rock,roque
rock,roc,roque
rocker,rockeur
rocket,roquette
rockeur,rocker
rodeo,rodéo
roder,rôder
rodéo,rodeo
roi,roy
roll,rolle
rolle,roll
rom,rhum
ron,rond
rond,ron
rondeau,rondo
rondo,rondeau
roof,rouf,rough
roque,roc,rock
roquette,rocket
rot,rho,rhô,rôt
roue,roux
rouf,roof,rough
rough,roof,rouf
roupette,roupettes
roupettes,roupette
rouston,roustons
roustons,rouston
roux,roue
roy,roi
royalties,royalty
royalty,royalties
ru,rue
rue,ru
ruffian,rufian
rufian,ruffian
râler,raller
râpe,rap
râper,rapper
ré,rez
réflexe,reflex
référendum,referendum
régal,régale
régale,régal
régul,régule
régule,régul
réparti,répartie
répartie,réparti
rêne,reine,renne
rôder,roder
rôt,rho,rhô,rot
sa,sas,ça,çà
sacquer,saké,saquer
sadducéen,saducéen
saducéen,sadducéen
saie,sais
saigneur,seigneur
sain,saint,sein,seing
saint,sain,sein,seing
sainte nitouche,sainte-nitouche
sainte-nitouche,sainte nitouche
sais,saie
saké,sacquer,saquer
salaud,salop
sale,salle
salle,sale
salop,salaud
salopiaud,salopiot
salopiot,salopiaud
samouraï,samurai
samurai,samouraï
sandre,cendre
sang,cent,cents,sans
sans,cent,cents,sang
sanscrit,sanskrit
sanskrit,sanscrit
santon,centon
saoul,sou,soue,soûl
saoulard,soûlard
saouler,soûler
saoulerie,soûlerie
saquer,sacquer,saké
sarrau,sarreau
sarreau,sarrau
sas,sa,ça,çà
satire,satyre
satirique,satyrique
satyre,satire
satyrique,satirique
saulnier,saunier
saunier,saulnier
saut,sceau,seau,sot
sayon,seillon
sceau,saut,seau,sot
sceller,celer,seller
sceptique,septique
schah,chah,chas,chat,shah
schako,shako
schampooing,shampoing,shampooing
scheik,cheik,cheikh,chèque
schilling,shilling
schlass,chlass
schleu,chleuh
schlinguer,chlinguer
schnock,chnoque,schnoque
schnoque,chnoque,schnock
schnouf,chnouf,schnouff
schnouff,chnouf,schnouf
schtroumf,schtroumpf
schtroumpf,schtroumf
sciant,cyan
scie,ci,cis,si,sis
scieur,sieur
sciène,sienne,siennes
sconse,skunks
script,scripte
scripte,script
scythe,site
scène,cène,seine,sen
seau,saut,sceau,sot
secco,sécot
seigneur,saigneur
seillon,sayon
sein,sain,saint,seing
seine,cène,scène,sen
seing,sain,saint,sein
sel,celle,celles,selle
select,sélect
self-control,self-contrôle
self-contrôle,self-control
self-made man,self-made-man
self-made-man,self-made man
selle,celle,celles,sel
seller,celer,sceller
sellerie,céleri
sellier,cellier
semi,semis
semis,semi
sen,cène,scène,seine
sensas,sensass
sensass,sensas
senseur,censeur
sensé,censé
sensément,censément
sept,cet,cette,set
septique,sceptique
serein,serin
serf,cerf,serre,sert
serin,serein
serre,cerf,serf,sert
sert,cerf,serf,serre
sertao,sertão
sertão,sertao
ses,ces
set,cet,cette,sept
seulement,esseulement
shah,chah,chas,chat,schah
shako,schako
shale,châle
shaman,chaman,chamane
shampoing,schampooing,shampooing
shampooiner,shampouiner
shampooing,schampooing,shampoing
shampouiner,shampooiner
shantung,chantoung
shilling,schilling
shilom,chilom
shimmy,chimie
shogoun,shogun,shôgun
shogun,shogoun,shôgun
show,chaud,chaut,chaux
shrapnel,shrapnell
shrapnell,shrapnel
shérif,chérif
shôgun,shogoun,shogun
si,ci,cis,scie,sis
sic,sikh
sicle,cycle
sien,siens
sienne,sciène,siennes
siennes,sciène,sienne
siens,sien
sieur,scieur
signe,cygne
sikh,sic
sil,cil
silice,cilice
silvaner,sylvaner
sinoque,cinoque
sir,cire,sire
sire,cire,sir
sirop,syro
sis,ci,cis,scie,si
sitar,cithare
site,scythe
skate-board,skateboard
skateboard,skate-board
skunks,sconse
smala,smalah
smalah,smala
snif,sniff
snifer,sniffer
sniff,snif
sniffer,snifer
soc,socque
socque,soc
soi,soie,soit
soie,soi,soit
soit,soi,soie
sol,sole
sole,sol
sot,saut,sceau,seau
sou,saoul,soue,soûl
soue,saoul,sou,soûl
soul,soule
soule,soul
soupier,sous-pied
sourdaient,sourdait
sourdait,sourdaient
sous-pied,soupier
soutra,sutra
soûl,saoul,sou,soue
soûlard,saoulard
soûlaud,soûlot
soûler,saouler
soûlerie,saoulerie
soûlot,soûlaud
spiraler,spiralé
spiralé,spiraler
spore,sport
sport,spore
sprinter,sprinteur
sprinteur,sprinter
squatter,squatteur
squatteur,squatter
statue,statut
statut,statue
strass,strasse
strasse,strass
strip-tease,striptease
striptease,strip-tease
stylo-bille,stylobille
stylobille,stylo-bille
sub-aquatique,subaquatique
sub-atomique,subatomique
subaquatique,sub-aquatique
subatomique,sub-atomique
sui,suie
suie,sui
sulfater,sulfaté
sulfaté,sulfater
sur,sûr
sur-place,surplace
suractiver,suractivé
suractivé,suractiver
surdévelopper,surdéveloppé
surdéveloppé,surdévelopper
suroxygéner,suroxygéné
suroxygéné,suroxygéner
surpeupler,surpeuplé
surpeuplé,surpeupler
surplace,sur-place
surprise-partie,surprise-party
surprise-party,surprise-partie
sutra,soutra
sylvaner,silvaner
syro,sirop
systématiser,systématisé
systématisé,systématiser
séant,céans
sécot,secco
séfarade,sépharade
sélect,select
sépharade,séfarade
sézigue,cézigue
sûr,sur
t-shirt,tee-shirt,ticheurte
ta,tas
tabler,tablée
